PROVINCIE;GEMEENTENUMMER;GEMEENTENAAM;SOORT INSTELLING;TYPE HOGER ONDERWIJS;BRIN NUMMER ACTUEEL;INSTELLINGSNAAM ACTUEEL;CROHO ONDERDEEL;CROHO SUBONDERDEEL;OPLEIDINGSCODE ACTUEEL;OPLEIDINGSNAAM ACTUEEL;OPLEIDINGSVORM;OPLEIDINGSFASE ACTUEEL;2013 MAN;2013 VROUW;2014 MAN;2014 VROUW;2015 MAN;2015 VROUW;2016 MAN;2016 VROUW;2017 MAN;2017 VROUW;
Noord-Holland;0363;AMSTERDAM;reguliere inst.;postmaster;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68517;M Leraar Voorbereidend Hoger Onderwijs in Frans;voltijd onderwijs;master;0;0;0;0;0;0;0;1;0;1;
Noord-Holland;0363;AMSTERDAM;reguliere inst.;postmaster;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68518;M Leraar Voorbereidend Hoger Onderwijs in Management en Organisatie;voltijd onderwijs;master;1;1;1;0;0;0;0;0;0;0;
Noord-Holland;0363;AMSTERDAM;reguliere inst.;postmaster;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68519;M Leraar Voorbereidend Hoger Onderwijs in Griekse en Latijnse Taal en Cultuur;voltijd onderwijs;master;0;0;0;0;0;0;1;0;0;0;
Noord-Holland;0363;AMSTERDAM;reguliere inst.;postmaster;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68523;M Leraar Voorbereidend Hoger Onderwijs in Russisch;deeltijd onderwijs;master;0;0;0;1;0;0;0;0;0;0;
Noord-Holland;0363;AMSTERDAM;reguliere inst.;postmaster;21PL;Vrije Universiteit Amsterdam;onderwijs;universitaire lerarenopleidingen;68500;M Leraar Voorbereidend Hoger Onderwijs in Aardrijkskunde;voltijd onderwijs;master;0;0;1;0;0;0;0;0;0;1;
Noord-Holland;0363;AMSTERDAM;reguliere inst.;postmaster;21PL;Vrije Universiteit Amsterdam;onderwijs;universitaire lerarenopleidingen;68501;M Leraar Voorbereidend Hoger Onderwijs in Algemene Economie;deeltijd onderwijs;master;0;0;0;0;1;0;0;0;0;0;
Noord-Holland;0363;AMSTERDAM;reguliere inst.;postmaster;21PL;Vrije Universiteit Amsterdam;onderwijs;universitaire lerarenopleidingen;68501;M Leraar Voorbereidend Hoger Onderwijs in Algemene Economie;voltijd onderwijs;master;0;0;1;0;0;0;0;0;0;0;
Noord-Holland;0363;AMSTERDAM;reguliere inst.;postmaster;21PL;Vrije Universiteit Amsterdam;onderwijs;universitaire lerarenopleidingen;68502;M Leraar Voorbereidend Hoger Onderwijs in Biologie;voltijd onderwijs;master;0;0;0;0;0;0;0;0;1;0;
Noord-Holland;0363;AMSTERDAM;reguliere inst.;postmaster;21PL;Vrije Universiteit Amsterdam;onderwijs;universitaire lerarenopleidingen;68503;M Leraar Voorbereidend Hoger Onderwijs in Duits;deeltijd onderwijs;master;0;0;0;1;0;0;0;0;0;0;
Noord-Holland;0363;AMSTERDAM;reguliere inst.;postmaster;21PL;Vrije Universiteit Amsterdam;onderwijs;universitaire lerarenopleidingen;68503;M Leraar Voorbereidend Hoger Onderwijs in Duits;voltijd onderwijs;master;0;0;0;0;0;1;0;1;0;0;
Noord-Holland;0363;AMSTERDAM;reguliere inst.;postmaster;21PL;Vrije Universiteit Amsterdam;onderwijs;universitaire lerarenopleidingen;68504;M Leraar Voorbereidend Hoger Onderwijs in Engels;voltijd onderwijs;master;0;0;0;0;0;0;0;1;0;0;
Noord-Holland;0363;AMSTERDAM;reguliere inst.;postmaster;21PL;Vrije Universiteit Amsterdam;onderwijs;universitaire lerarenopleidingen;68506;M Leraar Voorbereidend Hoger Onderwijs in Geschiedenis en Staatsinrichting;voltijd onderwijs;master;0;0;0;0;0;0;1;0;0;0;
Noord-Holland;0363;AMSTERDAM;reguliere inst.;postmaster;21PL;Vrije Universiteit Amsterdam;onderwijs;universitaire lerarenopleidingen;68513;M Leraar Voorbereidend Hoger Onderwijs in Scheikunde;deeltijd onderwijs;master;0;0;0;0;0;1;0;1;0;0;
Noord-Holland;0363;AMSTERDAM;reguliere inst.;postmaster;21PL;Vrije Universiteit Amsterdam;onderwijs;universitaire lerarenopleidingen;68513;M Leraar Voorbereidend Hoger Onderwijs in Scheikunde;voltijd onderwijs;master;0;0;1;0;0;0;0;0;0;0;
Noord-Holland;0363;AMSTERDAM;reguliere inst.;postmaster;21PL;Vrije Universiteit Amsterdam;onderwijs;universitaire lerarenopleidingen;68516;M Leraar Voorbereidend Hoger Onderwijs in Wiskunde;deeltijd onderwijs;master;0;0;0;0;0;0;1;0;0;0;
Noord-Holland;0363;AMSTERDAM;reguliere inst.;postmaster;21PL;Vrije Universiteit Amsterdam;onderwijs;universitaire lerarenopleidingen;68516;M Leraar Voorbereidend Hoger Onderwijs in Wiskunde;voltijd onderwijs;master;0;0;0;0;1;0;0;0;0;1;
Noord-Holland;0363;AMSTERDAM;reguliere inst.;postmaster;21PL;Vrije Universiteit Amsterdam;onderwijs;universitaire lerarenopleidingen;68517;M Leraar Voorbereidend Hoger Onderwijs in Frans;deeltijd onderwijs;master;1;0;0;2;0;1;0;0;0;0;
Noord-Holland;0363;AMSTERDAM;reguliere inst.;postmaster;21PL;Vrije Universiteit Amsterdam;onderwijs;universitaire lerarenopleidingen;68517;M Leraar Voorbereidend Hoger Onderwijs in Frans;voltijd onderwijs;master;0;0;0;1;0;0;0;0;0;0;
Noord-Holland;0363;AMSTERDAM;reguliere inst.;postmaster;21PL;Vrije Universiteit Amsterdam;onderwijs;universitaire lerarenopleidingen;68518;M Leraar Voorbereidend Hoger Onderwijs in Management en Organisatie;deeltijd onderwijs;master;0;1;1;0;0;0;0;0;0;0;
Noord-Holland;0363;AMSTERDAM;reguliere inst.;postmaster;21PL;Vrije Universiteit Amsterdam;onderwijs;universitaire lerarenopleidingen;68518;M Leraar Voorbereidend Hoger Onderwijs in Management en Organisatie;voltijd onderwijs;master;0;0;0;0;0;0;0;1;1;0;
Noord-Holland;0363;AMSTERDAM;reguliere inst.;postmaster;21PL;Vrije Universiteit Amsterdam;onderwijs;universitaire lerarenopleidingen;68530;M Leraar Voorbereidend Hoger Onderwijs in de Taalvakken;voltijd onderwijs;master;0;0;0;0;0;0;0;0;1;1;
Overijssel;0153;ENSCHEDE;reguliere inst.;bachelor;21PH;Universiteit Twente;economie;n.v.t. (economie);50952;B International Business Administration;voltijd onderwijs;bachelor;99;64;84;52;85;53;79;39;73;28;
Overijssel;0153;ENSCHEDE;reguliere inst.;bachelor;21PH;Universiteit Twente;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);56604;B Psychologie;voltijd onderwijs;bachelor;43;119;52;107;25;59;105;237;83;141;
Overijssel;0153;ENSCHEDE;reguliere inst.;bachelor;21PH;Universiteit Twente;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);56615;B Communicatiewetenschap;voltijd onderwijs;bachelor;15;46;12;28;14;23;16;43;15;56;
Overijssel;0153;ENSCHEDE;reguliere inst.;bachelor;21PH;Universiteit Twente;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);56654;B European Public Administration;voltijd onderwijs;bachelor;33;50;50;72;29;40;25;40;28;47;
Overijssel;0153;ENSCHEDE;reguliere inst.;bachelor;21PH;Universiteit Twente;gezondheidszorg;n.v.t. (gezondheidszorg);50033;B Klinische Technologie;voltijd onderwijs;bachelor;49;62;44;68;40;84;37;84;38;78;
Overijssel;0153;ENSCHEDE;reguliere inst.;bachelor;21PH;Universiteit Twente;gezondheidszorg;n.v.t. (gezondheidszorg);56553;B Gezondheidswetenschappen;voltijd onderwijs;bachelor;10;28;8;14;5;17;2;15;5;23;
Overijssel;0153;ENSCHEDE;reguliere inst.;bachelor;21PH;Universiteit Twente;sectoroverstijgend;sectoroverstijgend;50427;B Technology and Liberal Arts & Sciences;voltijd onderwijs;bachelor;15;11;10;12;29;5;27;22;29;17;
Overijssel;0153;ENSCHEDE;reguliere inst.;bachelor;21PH;Universiteit Twente;techniek;n.v.t. (techniek);50002;B Advanced Technology;voltijd onderwijs;bachelor;64;9;63;11;54;12;56;8;46;13;
Overijssel;0153;ENSCHEDE;reguliere inst.;bachelor;21PH;Universiteit Twente;techniek;n.v.t. (techniek);50447;B Creative Technology;voltijd onderwijs;bachelor;40;27;58;21;51;28;53;34;65;44;
Overijssel;0153;ENSCHEDE;reguliere inst.;bachelor;21PH;Universiteit Twente;techniek;n.v.t. (techniek);56066;B Bedrijfsinformatie-technologie;voltijd onderwijs;bachelor;22;5;26;2;26;0;31;7;31;13;
Overijssel;0153;ENSCHEDE;reguliere inst.;bachelor;21PH;Universiteit Twente;techniek;n.v.t. (techniek);56226;B Biomedische Technologie;voltijd onderwijs;bachelor;29;36;35;25;37;41;43;49;40;51;
Overijssel;0153;ENSCHEDE;reguliere inst.;bachelor;21PH;Universiteit Twente;techniek;n.v.t. (techniek);56952;B Civiele Techniek;voltijd onderwijs;bachelor;56;9;56;12;50;7;62;16;77;9;
Overijssel;0153;ENSCHEDE;reguliere inst.;bachelor;21PH;Universiteit Twente;techniek;n.v.t. (techniek);56953;B Electrical Engineering;voltijd onderwijs;bachelor;51;0;54;6;73;5;47;6;76;6;
Overijssel;0153;ENSCHEDE;reguliere inst.;bachelor;21PH;Universiteit Twente;techniek;n.v.t. (techniek);56955;B Industrieel Ontwerpen;voltijd onderwijs;bachelor;52;40;53;39;39;39;54;27;64;55;
Overijssel;0153;ENSCHEDE;reguliere inst.;bachelor;21PH;Universiteit Twente;techniek;n.v.t. (techniek);56960;B Scheikundige Technologie;voltijd onderwijs;bachelor;40;6;49;8;38;13;34;7;41;8;
Overijssel;0153;ENSCHEDE;reguliere inst.;bachelor;21PH;Universiteit Twente;techniek;n.v.t. (techniek);56962;B Technische Natuurkunde;voltijd onderwijs;bachelor;56;7;67;11;55;7;50;8;44;9;
Overijssel;0153;ENSCHEDE;reguliere inst.;bachelor;21PH;Universiteit Twente;techniek;n.v.t. (techniek);56964;B Technische Informatica;voltijd onderwijs;bachelor;62;4;57;1;49;3;86;8;110;10;
Overijssel;0153;ENSCHEDE;reguliere inst.;bachelor;21PH;Universiteit Twente;techniek;n.v.t. (techniek);56965;B Technische Wiskunde;voltijd onderwijs;bachelor;21;9;11;10;19;11;31;7;36;14;
Overijssel;0153;ENSCHEDE;reguliere inst.;bachelor;21PH;Universiteit Twente;techniek;n.v.t. (techniek);56966;B Werktuigbouwkunde;voltijd onderwijs;bachelor;106;8;111;8;118;10;97;6;123;8;
Overijssel;0153;ENSCHEDE;reguliere inst.;bachelor;21PH;Universiteit Twente;techniek;n.v.t. (techniek);56994;B Technische Bedrijfskunde;voltijd onderwijs;bachelor;73;19;54;13;46;22;64;16;71;21;
Overijssel;0153;ENSCHEDE;reguliere inst.;master;21PH;Universiteit Twente;economie;n.v.t. (economie);60644;M Business Administration;voltijd onderwijs;master;11;18;8;4;10;11;9;6;3;13;
Overijssel;0153;ENSCHEDE;reguliere inst.;master;21PH;Universiteit Twente;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60020;M Public Administration;voltijd onderwijs;master;1;0;0;0;0;1;1;0;1;0;
Overijssel;0153;ENSCHEDE;reguliere inst.;master;21PH;Universiteit Twente;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60023;M Educational Science and Technology;voltijd onderwijs;master;1;1;2;2;3;4;1;5;4;4;
Overijssel;0153;ENSCHEDE;reguliere inst.;master;21PH;Universiteit Twente;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60713;M Communication Studies;voltijd onderwijs;master;0;4;3;8;3;11;0;5;2;9;
Overijssel;0153;ENSCHEDE;reguliere inst.;master;21PH;Universiteit Twente;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);66604;M Psychology;voltijd onderwijs;master;0;0;0;0;2;0;3;2;2;5;
Overijssel;0153;ENSCHEDE;reguliere inst.;master;21PH;Universiteit Twente;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);69303;M European Studies;voltijd onderwijs;master;3;1;0;2;0;2;2;1;0;2;
Overijssel;0153;ENSCHEDE;reguliere inst.;master;21PH;Universiteit Twente;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);69319;M Environmental and Energy Management;voltijd onderwijs;master;0;0;0;0;0;0;0;0;16;11;
Overijssel;0153;ENSCHEDE;reguliere inst.;master;21PH;Universiteit Twente;gezondheidszorg;n.v.t. (gezondheidszorg);66851;M Health Sciences;voltijd onderwijs;master;0;2;0;0;0;2;0;0;0;4;
Overijssel;0153;ENSCHEDE;reguliere inst.;master;21PH;Universiteit Twente;taal en cultuur;n.v.t. (taal en cultuur);60024;M Philosophy of Science, Technology and Society;voltijd onderwijs;master;2;0;3;1;5;3;5;5;4;2;
Overijssel;0153;ENSCHEDE;reguliere inst.;master;21PH;Universiteit Twente;techniek;n.v.t. (techniek);60025;M Business Information Technology;voltijd onderwijs;master;1;2;0;3;0;2;4;3;3;6;
Overijssel;0153;ENSCHEDE;reguliere inst.;master;21PH;Universiteit Twente;techniek;n.v.t. (techniek);60026;M Civil Engineering and Management;voltijd onderwijs;master;1;2;6;2;7;5;6;4;5;3;
Overijssel;0153;ENSCHEDE;reguliere inst.;master;21PH;Universiteit Twente;techniek;n.v.t. (techniek);60028;M Nanotechnology;voltijd onderwijs;master;2;2;2;0;3;5;10;2;4;2;
Overijssel;0153;ENSCHEDE;reguliere inst.;master;21PH;Universiteit Twente;techniek;n.v.t. (techniek);60029;M Industrial Engineering and Management;voltijd onderwijs;master;0;2;1;1;0;1;2;1;3;1;
Overijssel;0153;ENSCHEDE;reguliere inst.;master;21PH;Universiteit Twente;techniek;n.v.t. (techniek);60030;M Human Media Interaction;voltijd onderwijs;master;0;0;6;2;9;4;5;12;4;3;
Overijssel;0153;ENSCHEDE;reguliere inst.;master;21PH;Universiteit Twente;techniek;n.v.t. (techniek);60032;M Internet Science and Technology;voltijd onderwijs;master;0;0;1;0;0;0;1;0;3;1;
Overijssel;0153;ENSCHEDE;reguliere inst.;master;21PH;Universiteit Twente;techniek;n.v.t. (techniek);60300;M Computer Science;voltijd onderwijs;master;6;3;13;0;14;2;20;3;18;4;
Overijssel;0153;ENSCHEDE;reguliere inst.;master;21PH;Universiteit Twente;techniek;n.v.t. (techniek);60331;M Embedded Systems;voltijd onderwijs;master;2;0;3;1;9;0;9;1;9;1;
Overijssel;0153;ENSCHEDE;reguliere inst.;master;21PH;Universiteit Twente;techniek;n.v.t. (techniek);60337;M Construction Management and Engineering;voltijd onderwijs;master;0;1;1;0;3;1;6;1;8;3;
